Antal nya cancerfall per 100 000 personer (crude rate), Ålder: 0-85+, Diagnos:191 Tumör i huden, ej malignt melanom, oavsett tumörtyp
År;Region;Ålder;Män;Kvinnor
1976;Kalmar län;0­4;0,00;0,00
1976;Kalmar län;5­9;0,00;0,00
1976;Kalmar län;10­14;0,00;0,00
1976;Kalmar län;15­19;0,00;0,00
1976;Kalmar län;20­24;0,00;0,00
1976;Kalmar län;25­29;0,00;0,00
1976;Kalmar län;30­34;0,00;0,00
1976;Kalmar län;35­39;0,00;0,00
1976;Kalmar län;40­44;0,00;0,00
1976;Kalmar län;45­49;0,00;0,00
1976;Kalmar län;50­54;0,00;13,76
1976;Kalmar län;55­59;0,00;0,00
1976;Kalmar län;60­64;12,89;0,00
1976;Kalmar län;65­69;41,14;0,00
1976;Kalmar län;70­74;35,38;31,17
1976;Kalmar län;75­79;77,83;0,00
1976;Kalmar län;80­84;193,61;108,03
1976;Kalmar län;85+;181,65;118,94
1976;Gotlands län;0­4;0,00;0,00
1976;Gotlands län;5­9;0,00;0,00
1976;Gotlands län;10­14;0,00;0,00
1976;Gotlands län;15­19;0,00;0,00
1976;Gotlands län;20­24;0,00;0,00
1976;Gotlands län;25­29;0,00;0,00
1976;Gotlands län;30­34;0,00;0,00
1976;Gotlands län;35­39;0,00;0,00
1976;Gotlands län;40­44;0,00;0,00
1976;Gotlands län;45­49;0,00;0,00
1976;Gotlands län;50­54;0,00;0,00
1976;Gotlands län;55­59;0,00;0,00
1976;Gotlands län;60­64;63,57;0,00
1976;Gotlands län;65­69;65,83;0,00
1976;Gotlands län;70­74;0,00;0,00
1976;Gotlands län;75­79;382,17;0,00
1976;Gotlands län;80­84;496,89;172,71
1976;Gotlands län;85+;0,00;0,00
1976;Blekinge län;0­4;0,00;0,00
1976;Blekinge län;5­9;0,00;0,00
1976;Blekinge län;10­14;0,00;0,00
1976;Blekinge län;15­19;0,00;0,00
1976;Blekinge län;20­24;0,00;0,00
1976;Blekinge län;25­29;0,00;0,00
1976;Blekinge län;30­34;0,00;0,00
1976;Blekinge län;35­39;0,00;0,00
1976;Blekinge län;40­44;0,00;0,00
1976;Blekinge län;45­49;0,00;0,00
1976;Blekinge län;50­54;22,20;0,00
1976;Blekinge län;55­59;0,00;43,31
1976;Blekinge län;60­64;21,72;21,33
1976;Blekinge län;65­69;94,89;89,35
1976;Blekinge län;70­74;59,60;0,00
1976;Blekinge län;75­79;90,68;137,48
1976;Blekinge län;80­84;0,00;286,53
1976;Blekinge län;85+;320,77;89,33
1976;Skåne län;0­4;0,00;0,00
1976;Skåne län;5­9;0,00;0,00
1976;Skåne län;10­14;0,00;0,00
1976;Skåne län;15­19;0,00;0,00
1976;Skåne län;20­24;0,00;0,00
1976;Skåne län;25­29;5,02;2,59
1976;Skåne län;30­34;0,00;0,00
1976;Skåne län;35­39;3,19;0,00
1976;Skåne län;40­44;7,22;3,70
1976;Skåne län;45­49;0,00;0,00
1976;Skåne län;50­54;22,79;0,00
1976;Skåne län;55­59;16,52;9,61
1976;Skåne län;60­64;28,06;16,22
1976;Skåne län;65­69;46,23;10,18
1976;Skåne län;70­74;67,11;32,48
1976;Skåne län;75­79;156,67;60,25
1976;Skåne län;80­84;274,25;76,43
1976;Skåne län;85+;506,27;207,80
1976;Hallands län;0­4;0,00;0,00
1976;Hallands län;5­9;0,00;0,00
1976;Hallands län;10­14;0,00;0,00
1976;Hallands län;15­19;0,00;0,00
1976;Hallands län;20­24;0,00;0,00
1976;Hallands län;25­29;0,00;0,00
1976;Hallands län;30­34;0,00;0,00
1976;Hallands län;35­39;0,00;0,00
1976;Hallands län;40­44;0,00;16,74
1976;Hallands län;45­49;0,00;0,00
1976;Hallands län;50­54;14,94;0,00
1976;Hallands län;55­59;0,00;16,02
1976;Hallands län;60­64;32,28;0,00
1976;Hallands län;65­69;17,59;0,00
1976;Hallands län;70­74;183,93;0,00
1976;Hallands län;75­79;136,31;0,00
1976;Hallands län;80­84;187,85;42,43
1976;Hallands län;85+;531,63;328,84
1976;Västra Götalands län;0­4;0,00;0,00
1976;Västra Götalands län;5­9;0,00;0,00
1976;Västra Götalands län;10­14;0,00;0,00
1976;Västra Götalands län;15­19;0,00;0,00
1976;Västra Götalands län;20­24;0,00;0,00
1976;Västra Götalands län;25­29;1,76;0,00
1976;Västra Götalands län;30­34;3,62;0,00
1976;Västra Götalands län;35­39;2,39;0,00
1976;Västra Götalands län;40­44;2,69;0,00
1976;Västra Götalands län;45­49;5,11;2,60
1976;Västra Götalands län;50­54;2,34;7,04
1976;Västra Götalands län;55­59;18,93;9,26
1976;Västra Götalands län;60­64;30,47;14,47
1976;Västra Götalands län;65­69;36,94;10,31
1976;Västra Götalands län;70­74;64,41;9,32
1976;Västra Götalands län;75­79;157,51;24,93
1976;Västra Götalands län;80­84;162,93;93,52
1976;Västra Götalands län;85+;170,92;117,55
1976;Värmlands län;0­4;0,00;0,00
1976;Värmlands län;5­9;0,00;0,00
1976;Värmlands län;10­14;0,00;0,00
1976;Värmlands län;15­19;0,00;0,00
1976;Värmlands län;20­24;0,00;0,00
1976;Värmlands län;25­29;0,00;0,00
1976;Värmlands län;30­34;0,00;0,00
1976;Värmlands län;35­39;0,00;0,00
1976;Värmlands län;40­44;0,00;0,00
1976;Värmlands län;45­49;0,00;0,00
1976;Värmlands län;50­54;0,00;0,00
1976;Värmlands län;55­59;10,42;0,00
1976;Värmlands län;60­64;11,18;0,00
1976;Värmlands län;65­69;60,00;0,00
1976;Värmlands län;70­74;46,56;12,96
1976;Värmlands län;75­79;111,89;17,93
1976;Värmlands län;80­84;43,16;30,46
1976;Värmlands län;85+;83,44;55,73
1976;Örebro län;0­4;0,00;0,00
1976;Örebro län;5­9;0,00;0,00
1976;Örebro län;10­14;0,00;0,00
1976;Örebro län;15­19;0,00;0,00
1976;Örebro län;20­24;0,00;0,00
1976;Örebro län;25­29;0,00;0,00
1976;Örebro län;30­34;0,00;0,00
1976;Örebro län;35­39;0,00;0,00
1976;Örebro län;40­44;0,00;0,00
1976;Örebro län;45­49;0,00;13,43
1976;Örebro län;50­54;11,76;0,00
1976;Örebro län;55­59;0,00;0,00
1976;Örebro län;60­64;0,00;22,93
1976;Örebro län;65­69;26,41;0,00
1976;Örebro län;70­74;68,48;14,81
1976;Örebro län;75­79;104,85;39,55
1976;Örebro län;80­84;238,66;128,14
1976;Örebro län;85+;176,52;266,38
1976;Västmanlands län;0­4;0,00;0,00
1976;Västmanlands län;5­9;0,00;0,00
1976;Västmanlands län;10­14;0,00;0,00
1976;Västmanlands län;15­19;0,00;0,00
1976;Västmanlands län;20­24;11,25;0,00
1976;Västmanlands län;25­29;0,00;0,00
1976;Västmanlands län;30­34;0,00;0,00
1976;Västmanlands län;35­39;0,00;0,00
1976;Västmanlands län;40­44;0,00;0,00
1976;Västmanlands län;45­49;14,52;28,49
1976;Västmanlands län;50­54;0,00;0,00
1976;Västmanlands län;55­59;27,16;0,00
1976;Västmanlands län;60­64;0,00;14,80
1976;Västmanlands län;65­69;0,00;33,35
1976;Västmanlands län;70­74;47,66;0,00
1976;Västmanlands län;75­79;154,89;58,60
1976;Västmanlands län;80­84;73,31;97,18
1976;Västmanlands län;85+;277,78;243,70
1976;Dalarnas län;0­4;0,00;0,00
1976;Dalarnas län;5­9;0,00;0,00
1976;Dalarnas län;10­14;0,00;0,00
1976;Dalarnas län;15­19;0,00;0,00
1976;Dalarnas län;20­24;0,00;0,00
1976;Dalarnas län;25­29;0,00;0,00
1976;Dalarnas län;30­34;0,00;0,00
1976;Dalarnas län;35­39;25,44;0,00
1976;Dalarnas län;40­44;0,00;0,00
1976;Dalarnas län;45­49;0,00;0,00
1976;Dalarnas län;50­54;0,00;0,00
1976;Dalarnas län;55­59;10,52;10,53
1976;Dalarnas län;60­64;44,95;0,00
1976;Dalarnas län;65­69;23,83;11,31
1976;Dalarnas län;70­74;32,45;68,72
1976;Dalarnas län;75­79;217,21;55,99
1976;Dalarnas län;80­84;43,03;0,00
1976;Dalarnas län;85+;369,52;55,59
1976;Gävleborgs län;0­4;0,00;0,00
1976;Gävleborgs län;5­9;0,00;0,00
1976;Gävleborgs län;10­14;0,00;0,00
1976;Gävleborgs län;15­19;0,00;0,00
1976;Gävleborgs län;20­24;0,00;0,00
1976;Gävleborgs län;25­29;0,00;0,00
1976;Gävleborgs län;30­34;0,00;0,00
1976;Gävleborgs län;35­39;0,00;0,00
1976;Gävleborgs län;40­44;0,00;0,00
1976;Gävleborgs län;45­49;0,00;0,00
1976;Gävleborgs län;50­54;0,00;0,00
1976;Gävleborgs län;55­59;10,43;0,00
1976;Gävleborgs län;60­64;33,50;0,00
1976;Gävleborgs län;65­69;59,14;0,00
1976;Gävleborgs län;70­74;45,79;52,44
1976;Gävleborgs län;75­79;44,74;17,57
1976;Gävleborgs län;80­84;44,10;59,85
1976;Gävleborgs län;85+;87,87;214,59
1976;Västernorrlands län;0­4;0,00;0,00
1976;Västernorrlands län;5­9;0,00;0,00
1976;Västernorrlands län;10­14;0,00;0,00
1976;Västernorrlands län;15­19;11,04;0,00
1976;Västernorrlands län;20­24;0,00;0,00
1976;Västernorrlands län;25­29;0,00;0,00
1976;Västernorrlands län;30­34;0,00;10,87
1976;Västernorrlands län;35­39;0,00;0,00
1976;Västernorrlands län;40­44;13,40;0,00
1976;Västernorrlands län;45­49;12,67;0,00
1976;Västernorrlands län;50­54;11,38;0,00
1976;Västernorrlands län;55­59;11,74;11,55
1976;Västernorrlands län;60­64;24,41;0,00
1976;Västernorrlands län;65­69;51,67;12,15
1976;Västernorrlands län;70­74;33,87;14,47
1976;Västernorrlands län;75­79;156,01;20,18
1976;Västernorrlands län;80­84;99,55;34,76
1976;Västernorrlands län;85+;100,45;180,29
1976;Jämtlands län;0­4;0,00;0,00
1976;Jämtlands län;5­9;0,00;0,00
1976;Jämtlands län;10­14;0,00;0,00
1976;Jämtlands län;15­19;0,00;0,00
1976;Jämtlands län;20­24;0,00;0,00
1976;Jämtlands län;25­29;0,00;0,00
1976;Jämtlands län;30­34;0,00;0,00
1976;Jämtlands län;35­39;0,00;0,00
1976;Jämtlands län;40­44;0,00;0,00
1976;Jämtlands län;45­49;0,00;0,00
1976;Jämtlands län;50­54;0,00;0,00
1976;Jämtlands län;55­59;0,00;22,26
1976;Jämtlands län;60­64;0,00;0,00
1976;Jämtlands län;65­69;0,00;0,00
1976;Jämtlands län;70­74;62,31;29,20
1976;Jämtlands län;75­79;43,65;0,00
1976;Jämtlands län;80­84;372,72;0,00
1976;Jämtlands län;85+;496,89;100,81
1976;Västerbottens län;0­4;0,00;0,00
1976;Västerbottens län;5­9;0,00;0,00
1976;Västerbottens län;10­14;0,00;0,00
1976;Västerbottens län;15­19;0,00;0,00
1976;Västerbottens län;20­24;0,00;0,00
1976;Västerbottens län;25­29;0,00;0,00
1976;Västerbottens län;30­34;0,00;0,00
1976;Västerbottens län;35­39;0,00;0,00
1976;Västerbottens län;40­44;14,87;0,00
1976;Västerbottens län;45­49;0,00;0,00
1976;Västerbottens län;50­54;0,00;0,00
1976;Västerbottens län;55­59;39,85;27,43
1976;Västerbottens län;60­64;28,40;14,57
1976;Västerbottens län;65­69;48,59;16,43
1976;Västerbottens län;70­74;21,27;58,92
1976;Västerbottens län;75­79;0,00;28,42
1976;Västerbottens län;80­84;63,57;0,00
1976;Västerbottens län;85+;249,22;444,84
1976;Norrbottens län;0­4;0,00;0,00
1976;Norrbottens län;5­9;0,00;0,00
1976;Norrbottens län;10­14;0,00;0,00
1976;Norrbottens län;15­19;0,00;0,00
1976;Norrbottens län;20­24;0,00;0,00
1976;Norrbottens län;25­29;0,00;0,00
1976;Norrbottens län;30­34;0,00;0,00
1976;Norrbottens län;35­39;0,00;0,00
1976;Norrbottens län;40­44;0,00;0,00
1976;Norrbottens län;45­49;0,00;0,00
1976;Norrbottens län;50­54;0,00;0,00
1976;Norrbottens län;55­59;0,00;14,18
1976;Norrbottens län;60­64;14,34;0,00
1976;Norrbottens län;65­69;32,55;16,59
1976;Norrbottens län;70­74;92,84;0,00
1976;Norrbottens län;75­79;107,14;88,14
1976;Norrbottens län;80­84;71,25;0,00
1976;Norrbottens län;85+;154,68;0,00
1975;Riket;0­4;0,00;0,00
1975;Riket;5­9;0,34;0,00
1975;Riket;10­14;0,00;0,00
1975;Riket;15­19;0,00;0,00
1975;Riket;20­24;0,00;0,00
1975;Riket;25­29;0,59;0,31
1975;Riket;30­34;0,32;0,00
1975;Riket;35­39;1,23;0,43
1975;Riket;40­44;1,35;0,00
1975;Riket;45­49;5,99;3,84
1975;Riket;50­54;5,72;1,89
1975;Riket;55­59;11,83;4,01
1975;Riket;60­64;21,98;8,49
1975;Riket;65­69;31,52;9,59
1975;Riket;70­74;61,83;20,11
1975;Riket;75­79;99,11;36,28
1975;Riket;80­84;163,65;55,43
1975;Riket;85+;281,81;144,06
1975;Stockholms län;0­4;0,00;0,00
1975;Stockholms län;5­9;0,00;0,00
1975;Stockholms län;10­14;0,00;0,00
1975;Stockholms län;15­19;0,00;0,00
1975;Stockholms län;20­24;0,00;0,00
1975;Stockholms län;25­29;0,00;1,44
1975;Stockholms län;30­34;0,00;0,00
1975;Stockholms län;35­39;0,00;0,00
1975;Stockholms län;40­44;0,00;0,00
1975;Stockholms län;45­49;9,62;4,66
1975;Stockholms län;50­54;8,37;5,92
1975;Stockholms län;55­59;6,98;4,29
1975;Stockholms län;60­64;20,75;4,42
1975;Stockholms län;65­69;35,76;4,89
1975;Stockholms län;70­74;28,62;12,55
1975;Stockholms län;75­79;78,25;55,99
1975;Stockholms län;80­84;160,08;20,29
1975;Stockholms län;85+;252,28;140,01
1975;Uppsala län;0­4;0,00;0,00
1975;Uppsala län;5­9;0,00;0,00
1975;Uppsala län;10­14;0,00;0,00
1975;Uppsala län;15­19;0,00;0,00
1975;Uppsala län;20­24;0,00;0,00
1975;Uppsala län;25­29;0,00;0,00
1975;Uppsala län;30­34;0,00;0,00
1975;Uppsala län;35­39;0,00;0,00
1975;Uppsala län;40­44;0,00;0,00
1975;Uppsala län;45­49;0,00;0,00
1975;Uppsala län;50­54;0,00;0,00
1975;Uppsala län;55­59;31,96;0,00
1975;Uppsala län;60­64;49,33;15,82
1975;Uppsala län;65­69;18,03;16,66
1975;Uppsala län;70­74;67,83;38,02
1975;Uppsala län;75­79;32,38;24,95
1975;Uppsala län;80­84;112,64;74,89
1975;Uppsala län;85+;214,59;395,39
1975;Södermanlands län;0­4;0,00;0,00
1975;Södermanlands län;5­9;10,21;0,00
1975;Södermanlands län;10­14;0,00;0,00
1975;Södermanlands län;15­19;0,00;0,00
1975;Södermanlands län;20­24;0,00;0,00
1975;Södermanlands län;25­29;0,00;0,00
1975;Södermanlands län;30­34;0,00;0,00
1975;Södermanlands län;35­39;0,00;0,00
1975;Södermanlands län;40­44;0,00;0,00
1975;Södermanlands län;45­49;14,33;0,00
1975;Södermanlands län;50­54;0,00;0,00
1975;Södermanlands län;55­59;0,00;0,00
1975;Södermanlands län;60­64;27,65;0,00
1975;Södermanlands län;65­69;15,61;44,29
1975;Södermanlands län;70­74;41,52;17,74
1975;Södermanlands län;75­79;31,79;24,35
1975;Södermanlands län;80­84;119,05;79,71
1975;Södermanlands län;85+;219,90;218,74
1975;Östergötlands län;0­4;0,00;0,00
1975;Östergötlands län;5­9;0,00;0,00
1975;Östergötlands län;10­14;0,00;0,00
1975;Östergötlands län;15­19;0,00;0,00
1975;Östergötlands län;20­24;0,00;0,00
1975;Östergötlands län;25­29;0,00;0,00
1975;Östergötlands län;30­34;7,03;0,00
1975;Östergötlands län;35­39;0,00;0,00
1975;Östergötlands län;40­44;9,91;0,00
1975;Östergötlands län;45­49;9,19;0,00
1975;Östergötlands län;50­54;0,00;0,00
1975;Östergötlands län;55­59;17,01;8,43
1975;Östergötlands län;60­64;8,91;0,00
1975;Östergötlands län;65­69;0,00;0,00
1975;Östergötlands län;70­74;64,69;0,00
1975;Östergötlands län;75­79;102,65;30,71
1975;Östergötlands län;80­84;77,19;51,12
1975;Östergötlands län;85+;348,55;83,30
1975;Jönköpings län;0­4;0,00;0,00
1975;Jönköpings län;5­9;0,00;0,00
1975;Jönköpings län;10­14;0,00;0,00
1975;Jönköpings län;15­19;0,00;0,00
1975;Jönköpings län;20­24;0,00;0,00
1975;Jönköpings län;25­29;0,00;0,00
1975;Jönköpings län;30­34;0,00;0,00
1975;Jönköpings län;35­39;0,00;0,00
1975;Jönköpings län;40­44;0,00;0,00
1975;Jönköpings län;45­49;11,49;11,01
1975;Jönköpings län;50­54;0,00;0,00
1975;Jönköpings län;55­59;41,22;0,00
1975;Jönköpings län;60­64;31,95;0,00
1975;Jönköpings län;65­69;12,29;23,22
1975;Jönköpings län;70­74;16,33;28,24
1975;Jönköpings län;75­79;170,67;56,29
1975;Jönköpings län;80­84;229,46;30,81
1975;Jönköpings län;85+;148,81;52,45
1975;Kronobergs län;0­4;0,00;0,00
1975;Kronobergs län;5­9;0,00;0,00
1975;Kronobergs län;10­14;0,00;0,00
1975;Kronobergs län;15­19;0,00;0,00
1975;Kronobergs län;20­24;0,00;0,00
1975;Kronobergs län;25­29;0,00;0,00
1975;Kronobergs län;30­34;0,00;0,00
1975;Kronobergs län;35­39;0,00;0,00
1975;Kronobergs län;40­44;21,75;0,00
1975;Kronobergs län;45­49;0,00;20,76
1975;Kronobergs län;50­54;18,72;0,00
1975;Kronobergs län;55­59;19,86;0,00
1975;Kronobergs län;60­64;19,48;20,91
1975;Kronobergs län;65­69;43,78;22,07
1975;Kronobergs län;70­74;27,50;24,63
1975;Kronobergs län;75­79;74,64;0,00
1975;Kronobergs län;80­84;332,89;0,00
1975;Kronobergs län;85+;230,41;162,07
1975;Kalmar län;0­4;0,00;0,00
1975;Kalmar län;5­9;0,00;0,00
1975;Kalmar län;10­14;0,00;0,00
1975;Kalmar län;15­19;0,00;0,00
1975;Kalmar län;20­24;0,00;0,00
1975;Kalmar län;25­29;0,00;0,00
1975;Kalmar län;30­34;0,00;0,00
1975;Kalmar län;35­39;0,00;0,00
1975;Kalmar län;40­44;15,66;0,00
1975;Kalmar län;45­49;0,00;0,00
1975;Kalmar län;50­54;13,26;0,00
1975;Kalmar län;55­59;0,00;0,00
1975;Kalmar län;60­64;25,37;0,00
1975;Kalmar län;65­69;13,82;0,00
1975;Kalmar län;70­74;88,61;15,78
1975;Kalmar län;75­79;107,20;66,57
1975;Kalmar län;80­84;348,87;110,74
1975;Kalmar län;85+;452,08;62,02
1975;Gotlands län;0­4;0,00;0,00
1975;Gotlands län;5­9;0,00;0,00
1975;Gotlands län;10­14;0,00;0,00
1975;Gotlands län;15­19;0,00;0,00
1975;Gotlands län;20­24;0,00;0,00
1975;Gotlands län;25­29;0,00;0,00
1975;Gotlands län;30­34;0,00;0,00
1975;Gotlands län;35­39;0,00;0,00
1975;Gotlands län;40­44;0,00;0,00
1975;Gotlands län;45­49;0,00;0,00
1975;Gotlands län;50­54;0,00;0,00
1975;Gotlands län;55­59;64,08;0,00
1975;Gotlands län;60­64;0,00;0,00
1975;Gotlands län;65­69;201,61;63,41
1975;Gotlands län;70­74;0,00;0,00
1975;Gotlands län;75­79;0,00;0,00
1975;Gotlands län;80­84;254,78;351,80
1975;Gotlands län;85+;421,94;0,00
1975;Blekinge län;0­4;0,00;0,00
1975;Blekinge län;5­9;0,00;0,00
1975;Blekinge län;10­14;0,00;0,00
1975;Blekinge län;15­19;0,00;0,00
1975;Blekinge län;20­24;0,00;0,00
1975;Blekinge län;25­29;0,00;0,00
1975;Blekinge län;30­34;0,00;0,00
1975;Blekinge län;35­39;0,00;0,00
1975;Blekinge län;40­44;0,00;0,00
1975;Blekinge län;45­49;0,00;23,19
1975;Blekinge län;50­54;0,00;0,00
1975;Blekinge län;55­59;21,88;0,00
1975;Blekinge län;60­64;42,86;20,98
1975;Blekinge län;65­69;0,00;0,00
1975;Blekinge län;70­74;91,79;105,65
1975;Blekinge län;75­79;137,49;0,00
1975;Blekinge län;80­84;86,36;58,58
1975;Blekinge län;85+;158,35;181,98
1975;Skåne län;0­4;0,00;0,00
1975;Skåne län;5­9;0,00;0,00
1975;Skåne län;10­14;0,00;0,00
1975;Skåne län;15­19;0,00;0,00
1975;Skåne län;20­24;0,00;0,00
1975;Skåne län;25­29;2,43;0,00
1975;Skåne län;30­34;0,00;0,00
1975;Skåne län;35­39;6,56;3,44
1975;Skåne län;40­44;0,00;0,00
1975;Skåne län;45­49;6,86;0,00
1975;Skåne län;50­54;0,00;0,00
1975;Skåne län;55­59;13,63;3,28
1975;Skåne län;60­64;31,20;12,93
1975;Skåne län;65­69;50,82;6,83
1975;Skåne län;70­74;142,73;29,09
1975;Skåne län;75­79;160,55;56,27
1975;Skåne län;80­84;276,06;113,87
1975;Skåne län;85+;323,18;264,88
1975;Hallands län;0­4;0,00;0,00
1975;Hallands län;5­9;0,00;0,00
1975;Hallands län;10­14;0,00;0,00
1975;Hallands län;15­19;0,00;0,00
1975;Hallands län;20­24;0,00;0,00
1975;Hallands län;25­29;0,00;0,00
1975;Hallands län;30­34;0,00;0,00
1975;Hallands län;35­39;0,00;0,00
1975;Hallands län;40­44;0,00;0,00
1975;Hallands län;45­49;0,00;0,00
1975;Hallands län;50­54;29,10;0,00
1975;Hallands län;55­59;0,00;0,00
1975;Hallands län;60­64;0,00;0,00
1975;Hallands län;65­69;89,65;0,00
1975;Hallands län;70­74;94,40;20,71
1975;Hallands län;75­79;69,35;0,00
1975;Hallands län;80­84;195,31;88,28
1975;Hallands län;85+;425,53;0,00
1975;Västra Götalands län;0­4;0,00;0,00
1975;Västra Götalands län;5­9;0,00;0,00
1975;Västra Götalands län;10­14;0,00;0,00
1975;Västra Götalands län;15­19;0,00;0,00
1975;Västra Götalands län;20­24;0,00;0,00
1975;Västra Götalands län;25­29;1,71;0,00
1975;Västra Götalands län;30­34;0,00;0,00
1975;Västra Götalands län;35­39;0,00;0,00
1975;Västra Götalands län;40­44;0,00;0,00
1975;Västra Götalands län;45­49;5,03;5,11
1975;Västra Götalands län;50­54;6,75;0,00
1975;Västra Götalands län;55­59;12,19;7,14
1975;Västra Götalands län;60­64;27,60;16,72
1975;Västra Götalands län;65­69;28,83;7,85
1975;Västra Götalands län;70­74;65,35;15,76
1975;Västra Götalands län;75­79;97,35;25,52
1975;Västra Götalands län;80­84;104,98;55,15
1975;Västra Götalands län;85+;252,57;122,06
1975;Värmlands län;0­4;0,00;0,00
1975;Värmlands län;5­9;0,00;0,00
1975;Värmlands län;10­14;0,00;0,00
1975;Värmlands län;15­19;0,00;0,00
1975;Värmlands län;20­24;0,00;0,00
1975;Värmlands län;25­29;0,00;0,00
1975;Värmlands län;30­34;0,00;0,00
1975;Värmlands län;35­39;0,00;0,00
1975;Värmlands län;40­44;0,00;0,00
1975;Värmlands län;45­49;11,57;11,75
1975;Värmlands län;50­54;0,00;0,00
1975;Värmlands län;55­59;21,64;11,19
1975;Värmlands län;60­64;10,91;10,89
1975;Värmlands län;65­69;48,41;11,28
1975;Värmlands län;70­74;124,91;13,13
1975;Värmlands län;75­79;135,49;55,64
1975;Värmlands län;80­84;134,32;0,00
1975;Värmlands län;85+;171,90;173,16
1975;Örebro län;0­4;0,00;0,00
1975;Örebro län;5­9;0,00;0,00
1975;Örebro län;10­14;0,00;0,00
1975;Örebro län;15­19;0,00;0,00
1975;Örebro län;20­24;0,00;0,00
1975;Örebro län;25­29;0,00;0,00
1975;Örebro län;30­34;0,00;0,00
1975;Örebro län;35­39;0,00;0,00
1975;Örebro län;40­44;0,00;0,00
1975;Örebro län;45­49;0,00;0,00
1975;Örebro län;50­54;11,12;0,00
1975;Örebro län;55­59;11,36;11,23
1975;Örebro län;60­64;23,25;22,62
1975;Örebro län;65­69;67,10;12,33
1975;Örebro län;70­74;34,49;14,93
1975;Örebro län;75­79;53,58;20,49
1975;Örebro län;80­84;147,24;66,36
1975;Örebro län;85+;358,42;164,11
1975;Västmanlands län;0­4;0,00;0,00
1975;Västmanlands län;5­9;0,00;0,00
1975;Västmanlands län;10­14;0,00;0,00
1975;Västmanlands län;15­19;0,00;0,00
1975;Västmanlands län;20­24;0,00;0,00
1975;Västmanlands län;25­29;0,00;0,00
1975;Västmanlands län;30­34;0,00;0,00
1975;Västmanlands län;35­39;0,00;0,00
1975;Västmanlands län;40­44;0,00;0,00
1975;Västmanlands län;45­49;0,00;0,00
1975;Västmanlands län;50­54;0,00;0,00
1975;Västmanlands län;55­59;0,00;0,00
1975;Västmanlands län;60­64;14,52;0,00
1975;Västmanlands län;65­69;0,00;17,11
1975;Västmanlands län;70­74;24,54;21,32
1975;Västmanlands län;75­79;158,23;0,00
1975;Västmanlands län;80­84;0,00;49,59
1975;Västmanlands län;85+;141,34;83,86
1975;Dalarnas län;0­4;0,00;0,00
1975;Dalarnas län;5­9;0,00;0,00
1975;Dalarnas län;10­14;0,00;0,00
1975;Dalarnas län;15­19;0,00;0,00
1975;Dalarnas län;20­24;0,00;0,00
1975;Dalarnas län;25­29;0,00;0,00
1975;Dalarnas län;30­34;0,00;0,00
1975;Dalarnas län;35­39;13,22;0,00
1975;Dalarnas län;40­44;0,00;0,00
1975;Dalarnas län;45­49;0,00;0,00
1975;Dalarnas län;50­54;10,70;10,79
1975;Dalarnas län;55­59;10,75;0,00
1975;Dalarnas län;60­64;33,53;0,00
1975;Dalarnas län;65­69;36,38;11,48
1975;Dalarnas län;70­74;49,18;27,98
1975;Dalarnas län;75­79;24,30;38,55
1975;Dalarnas län;80­84;88,73;0,00
1975;Dalarnas län;85+;183,32;0,00
1975;Gävleborgs län;0­4;0,00;0,00
1975;Gävleborgs län;5­9;0,00;0,00
1975;Gävleborgs län;10­14;0,00;0,00
1975;Gävleborgs län;15­19;0,00;0,00
1975;Gävleborgs län;20­24;0,00;0,00
1975;Gävleborgs län;25­29;0,00;0,00
1975;Gävleborgs län;30­34;0,00;0,00
1975;Gävleborgs län;35­39;0,00;0,00
1975;Gävleborgs län;40­44;0,00;0,00
1975;Gävleborgs län;45­49;0,00;0,00
1975;Gävleborgs län;50­54;10,30;0,00
1975;Gävleborgs län;55­59;10,81;0,00
1975;Gävleborgs län;60­64;0,00;10,85
1975;Gävleborgs län;65­69;23,80;0,00
1975;Gävleborgs län;70­74;46,31;13,37
1975;Gävleborgs län;75­79;138,36;35,86
1975;Gävleborgs län;80­84;269,18;62,79
1975;Gävleborgs län;85+;176,44;0,00
1975;Västernorrlands län;0­4;0,00;0,00
1975;Västernorrlands län;5­9;0,00;0,00
1975;Västernorrlands län;10­14;0,00;0,00
1975;Västernorrlands län;15­19;0,00;0,00
1975;Västernorrlands län;20­24;0,00;0,00
1975;Västernorrlands län;25­29;0,00;0,00
1975;Västernorrlands län;30­34;0,00;0,00
1975;Västernorrlands län;35­39;0,00;0,00
1975;Västernorrlands län;40­44;0,00;0,00
1975;Västernorrlands län;45­49;0,00;12,40
1975;Västernorrlands län;50­54;11,01;0,00
1975;Västernorrlands län;55­59;0,00;0,00
1975;Västernorrlands län;60­64;0,00;0,00
1975;Västernorrlands län;65­69;26,18;12,08
1975;Västernorrlands län;70­74;0,00;14,71
1975;Västernorrlands län;75­79;80,16;42,11
1975;Västernorrlands län;80­84;153,30;35,44
1975;Västernorrlands län;85+;712,11;126,10
1975;Jämtlands län;0­4;0,00;0,00
1975;Jämtlands län;5­9;0,00;0,00
1975;Jämtlands län;10­14;0,00;0,00
1975;Jämtlands län;15­19;0,00;0,00
1975;Jämtlands län;20­24;0,00;0,00
1975;Jämtlands län;25­29;0,00;0,00
1975;Jämtlands län;30­34;0,00;0,00
1975;Jämtlands län;35­39;0,00;0,00
1975;Jämtlands län;40­44;0,00;0,00
