"","years","age","counties","cases","sexInd"
"9048",1993,"55-59","Västernorrland",14.29,"Men"
"9049",1993,"60-64","Västernorrland",0,"Men"
"9050",1993,"65-69","Västernorrland",44.91,"Men"
"9051",1993,"70-74","Västernorrland",31.91,"Men"
"9052",1993,"75-59","Västernorrland",132.06,"Men"
"9053",1993,"80-84","Västernorrland",204.08,"Men"
"9054",1993,"85+","Västernorrland",289.44,"Men"
"9055",1993,"0-4","Jämtland",0,"Men"
"9056",1993,"5-9","Jämtland",0,"Men"
"9057",1993,"10-14","Jämtland",0,"Men"
"9058",1993,"15-19","Jämtland",0,"Men"
"9059",1993,"20-24","Jämtland",0,"Men"
"9060",1993,"25-29","Jämtland",0,"Men"
"9061",1993,"30-34","Jämtland",0,"Men"
"9062",1993,"35-39","Jämtland",0,"Men"
"9063",1993,"40-44","Jämtland",0,"Men"
"9064",1993,"45-49","Jämtland",0,"Men"
"9065",1993,"50-54","Jämtland",0,"Men"
"9066",1993,"55-59","Jämtland",0,"Men"
"9067",1993,"60-64","Jämtland",30.3,"Men"
"9068",1993,"65-69","Jämtland",28.51,"Men"
"9069",1993,"70-74","Jämtland",56.85,"Men"
"9070",1993,"75-59","Jämtland",75.22,"Men"
"9071",1993,"80-84","Jämtland",57.55,"Men"
"9072",1993,"85+","Jämtland",0,"Men"
"9073",1993,"0-4","Västerbotten",0,"Men"
"9074",1993,"5-9","Västerbotten",0,"Men"
"9075",1993,"10-14","Västerbotten",0,"Men"
"9076",1993,"15-19","Västerbotten",0,"Men"
"9077",1993,"20-24","Västerbotten",0,"Men"
"9078",1993,"25-29","Västerbotten",0,"Men"
"9079",1993,"30-34","Västerbotten",0,"Men"
"9080",1993,"35-39","Västerbotten",0,"Men"
"9081",1993,"40-44","Västerbotten",0,"Men"
"9082",1993,"45-49","Västerbotten",0,"Men"
"9083",1993,"50-54","Västerbotten",0,"Men"
"9084",1993,"55-59","Västerbotten",0,"Men"
"9085",1993,"60-64","Västerbotten",65.98,"Men"
"9086",1993,"65-69","Västerbotten",16.91,"Men"
"9087",1993,"70-74","Västerbotten",36.98,"Men"
"9088",1993,"75-59","Västerbotten",126.1,"Men"
"9089",1993,"80-84","Västerbotten",82.68,"Men"
"9090",1993,"85+","Västerbotten",158.73,"Men"
"9091",1993,"0-4","Norrbotten",0,"Men"
"9092",1993,"5-9","Norrbotten",0,"Men"
"9093",1993,"10-14","Norrbotten",0,"Men"
"9094",1993,"15-19","Norrbotten",0,"Men"
"9095",1993,"20-24","Norrbotten",0,"Men"
"9096",1993,"25-29","Norrbotten",0,"Men"
"9097",1993,"30-34","Norrbotten",10.99,"Men"
"9098",1993,"35-39","Norrbotten",0,"Men"
"9099",1993,"40-44","Norrbotten",0,"Men"
"9100",1993,"45-49","Norrbotten",0,"Men"
"9101",1993,"50-54","Norrbotten",0,"Men"
"9102",1993,"55-59","Norrbotten",0,"Men"
"9103",1993,"60-64","Norrbotten",0,"Men"
"9104",1993,"65-69","Norrbotten",0,"Men"
"9105",1993,"70-74","Norrbotten",18.93,"Men"
"9106",1993,"75-59","Norrbotten",53.26,"Men"
"9107",1993,"80-84","Norrbotten",43.02,"Men"
"9108",1993,"85+","Norrbotten",236.22,"Men"
"9109",1992,"0-4","Sweden",0,"Men"
"9110",1992,"5-9","Sweden",0,"Men"
"9111",1992,"10-14","Sweden",0,"Men"
"9112",1992,"15-19","Sweden",0,"Men"
"9113",1992,"20-24","Sweden",0.67,"Men"
"9114",1992,"25-29","Sweden",1.82,"Men"
"9115",1992,"30-34","Sweden",2.7,"Men"
"9116",1992,"35-39","Sweden",2.67,"Men"
"9117",1992,"40-44","Sweden",4.08,"Men"
"9118",1992,"45-49","Sweden",6.57,"Men"
"9119",1992,"50-54","Sweden",14.82,"Men"
"9120",1992,"55-59","Sweden",18.79,"Men"
"9121",1992,"60-64","Sweden",37.85,"Men"
"9122",1992,"65-69","Sweden",68.66,"Men"
"9123",1992,"70-74","Sweden",110.58,"Men"
"9124",1992,"75-59","Sweden",214.98,"Men"
"9125",1992,"80-84","Sweden",327.27,"Men"
"9126",1992,"85+","Sweden",460.96,"Men"
"9127",1992,"0-4","Stockholm",0,"Men"
"9128",1992,"5-9","Stockholm",0,"Men"
"9129",1992,"10-14","Stockholm",0,"Men"
"9130",1992,"15-19","Stockholm",0,"Men"
"9131",1992,"20-24","Stockholm",0,"Men"
"9132",1992,"25-29","Stockholm",1.4,"Men"
"9133",1992,"30-34","Stockholm",6.09,"Men"
"9134",1992,"35-39","Stockholm",1.61,"Men"
"9135",1992,"40-44","Stockholm",8.03,"Men"
"9136",1992,"45-49","Stockholm",11.81,"Men"
"9137",1992,"50-54","Stockholm",24.66,"Men"
"9138",1992,"55-59","Stockholm",24.15,"Men"
"9139",1992,"60-64","Stockholm",41.61,"Men"
"9140",1992,"65-69","Stockholm",76.26,"Men"
"9141",1992,"70-74","Stockholm",132.04,"Men"
"9142",1992,"75-59","Stockholm",274.62,"Men"
"9143",1992,"80-84","Stockholm",405.93,"Men"
"9144",1992,"85+","Stockholm",443.21,"Men"
"9145",1992,"0-4","Uppsala",0,"Men"
"9146",1992,"5-9","Uppsala",0,"Men"
"9147",1992,"10-14","Uppsala",0,"Men"
"9148",1992,"15-19","Uppsala",0,"Men"
"9149",1992,"20-24","Uppsala",0,"Men"
"9150",1992,"25-29","Uppsala",0,"Men"
"9151",1992,"30-34","Uppsala",0,"Men"
"9152",1992,"35-39","Uppsala",0,"Men"
"9153",1992,"40-44","Uppsala",0,"Men"
"9154",1992,"45-49","Uppsala",8.7,"Men"
"9155",1992,"50-54","Uppsala",0,"Men"
"9156",1992,"55-59","Uppsala",32.99,"Men"
"9157",1992,"60-64","Uppsala",34.84,"Men"
"9158",1992,"65-69","Uppsala",36.51,"Men"
"9159",1992,"70-74","Uppsala",59.08,"Men"
"9160",1992,"75-59","Uppsala",78.99,"Men"
"9161",1992,"80-84","Uppsala",162.83,"Men"
"9162",1992,"85+","Uppsala",318.57,"Men"
"9163",1992,"0-4","Södermanland",0,"Men"
"9164",1992,"5-9","Södermanland",0,"Men"
"9165",1992,"10-14","Södermanland",0,"Men"
"9166",1992,"15-19","Södermanland",0,"Men"
"9167",1992,"20-24","Södermanland",11.3,"Men"
"9168",1992,"25-29","Södermanland",0,"Men"
"9169",1992,"30-34","Södermanland",0,"Men"
"9170",1992,"35-39","Södermanland",0,"Men"
"9171",1992,"40-44","Södermanland",10.39,"Men"
"9172",1992,"45-49","Södermanland",19.66,"Men"
"9173",1992,"50-54","Södermanland",0,"Men"
"9174",1992,"55-59","Södermanland",0,"Men"
"9175",1992,"60-64","Södermanland",82.24,"Men"
"9176",1992,"65-69","Södermanland",113.97,"Men"
"9177",1992,"70-74","Södermanland",141.97,"Men"
"9178",1992,"75-59","Södermanland",148.35,"Men"
"9179",1992,"80-84","Södermanland",345.89,"Men"
"9180",1992,"85+","Södermanland",269,"Men"
"9181",1992,"0-4","Östergötland",0,"Men"
"9182",1992,"5-9","Östergötland",0,"Men"
"9183",1992,"10-14","Östergötland",0,"Men"
"9184",1992,"15-19","Östergötland",0,"Men"
"9185",1992,"20-24","Östergötland",0,"Men"
"9186",1992,"25-29","Östergötland",0,"Men"
"9187",1992,"30-34","Östergötland",0,"Men"
"9188",1992,"35-39","Östergötland",0,"Men"
"9189",1992,"40-44","Östergötland",0,"Men"
"9190",1992,"45-49","Östergötland",6.49,"Men"
"9191",1992,"50-54","Östergötland",0,"Men"
"9192",1992,"55-59","Östergötland",0,"Men"
"9193",1992,"60-64","Östergötland",21.49,"Men"
"9194",1992,"65-69","Östergötland",20.91,"Men"
"9195",1992,"70-74","Östergötland",22.5,"Men"
"9196",1992,"75-59","Östergötland",232.34,"Men"
"9197",1992,"80-84","Östergötland",285.71,"Men"
"9198",1992,"85+","Östergötland",344.6,"Men"
"9199",1992,"0-4","Jönköping",0,"Men"
"9200",1992,"5-9","Jönköping",0,"Men"
"9201",1992,"10-14","Jönköping",0,"Men"
"9202",1992,"15-19","Jönköping",0,"Men"
"9203",1992,"20-24","Jönköping",0,"Men"
"9204",1992,"25-29","Jönköping",0,"Men"
"9205",1992,"30-34","Jönköping",9.67,"Men"
"9206",1992,"35-39","Jönköping",0,"Men"
"9207",1992,"40-44","Jönköping",0,"Men"
"9208",1992,"45-49","Jönköping",25.22,"Men"
"9209",1992,"50-54","Jönköping",44.8,"Men"
"9210",1992,"55-59","Jönköping",13.14,"Men"
"9211",1992,"60-64","Jönköping",13.2,"Men"
"9212",1992,"65-69","Jönköping",64.03,"Men"
"9213",1992,"70-74","Jönköping",94.32,"Men"
"9214",1992,"75-59","Jönköping",270.25,"Men"
"9215",1992,"80-84","Jönköping",378.07,"Men"
"9216",1992,"85+","Jönköping",765.18,"Men"
"9217",1992,"0-4","Kronoberg",0,"Men"
"9218",1992,"5-9","Kronoberg",0,"Men"
"9219",1992,"10-14","Kronoberg",0,"Men"
"9220",1992,"15-19","Kronoberg",0,"Men"
"9221",1992,"20-24","Kronoberg",15.36,"Men"
"9222",1992,"25-29","Kronoberg",0,"Men"
"9223",1992,"30-34","Kronoberg",0,"Men"
"9224",1992,"35-39","Kronoberg",0,"Men"
"9225",1992,"40-44","Kronoberg",15.12,"Men"
"9226",1992,"45-49","Kronoberg",0,"Men"
"9227",1992,"50-54","Kronoberg",0,"Men"
"9228",1992,"55-59","Kronoberg",22.91,"Men"
"9229",1992,"60-64","Kronoberg",0,"Men"
"9230",1992,"65-69","Kronoberg",69.52,"Men"
"9231",1992,"70-74","Kronoberg",51.35,"Men"
"9232",1992,"75-59","Kronoberg",96.26,"Men"
"9233",1992,"80-84","Kronoberg",47.57,"Men"
"9234",1992,"85+","Kronoberg",676.95,"Men"
"9235",1992,"0-4","Kalmar",0,"Men"
"9236",1992,"5-9","Kalmar",0,"Men"
"9237",1992,"10-14","Kalmar",0,"Men"
"9238",1992,"15-19","Kalmar",0,"Men"
"9239",1992,"20-24","Kalmar",0,"Men"
"9240",1992,"25-29","Kalmar",0,"Men"
"9241",1992,"30-34","Kalmar",13.67,"Men"
"9242",1992,"35-39","Kalmar",0,"Men"
"9243",1992,"40-44","Kalmar",0,"Men"
"9244",1992,"45-49","Kalmar",0,"Men"
"9245",1992,"50-54","Kalmar",28.69,"Men"
"9246",1992,"55-59","Kalmar",0,"Men"
"9247",1992,"60-64","Kalmar",33.11,"Men"
"9248",1992,"65-69","Kalmar",49.71,"Men"
"9249",1992,"70-74","Kalmar",102.42,"Men"
"9250",1992,"75-59","Kalmar",197.35,"Men"
"9251",1992,"80-84","Kalmar",368.82,"Men"
"9252",1992,"85+","Kalmar",443.46,"Men"
"9253",1992,"0-4","Gotland",0,"Men"
"9254",1992,"5-9","Gotland",0,"Men"
"9255",1992,"10-14","Gotland",0,"Men"
"9256",1992,"15-19","Gotland",0,"Men"
"9257",1992,"20-24","Gotland",0,"Men"
"9258",1992,"25-29","Gotland",0,"Men"
"9259",1992,"30-34","Gotland",0,"Men"
"9260",1992,"35-39","Gotland",0,"Men"
"9261",1992,"40-44","Gotland",0,"Men"
"9262",1992,"45-49","Gotland",0,"Men"
"9263",1992,"50-54","Gotland",0,"Men"
"9264",1992,"55-59","Gotland",75.87,"Men"
"9265",1992,"60-64","Gotland",0,"Men"
"9266",1992,"65-69","Gotland",75.41,"Men"
"9267",1992,"70-74","Gotland",164.68,"Men"
"9268",1992,"75-59","Gotland",322.75,"Men"
"9269",1992,"80-84","Gotland",314.47,"Men"
"9270",1992,"85+","Gotland",797.87,"Men"
"9271",1992,"0-4","Blekinge",0,"Men"
"9272",1992,"5-9","Blekinge",0,"Men"
"9273",1992,"10-14","Blekinge",0,"Men"
"9274",1992,"15-19","Blekinge",0,"Men"
"9275",1992,"20-24","Blekinge",0,"Men"
"9276",1992,"25-29","Blekinge",0,"Men"
"9277",1992,"30-34","Blekinge",0,"Men"
"9278",1992,"35-39","Blekinge",0,"Men"
"9279",1992,"40-44","Blekinge",0,"Men"
"9280",1992,"45-49","Blekinge",0,"Men"
"9281",1992,"50-54","Blekinge",0,"Men"
"9282",1992,"55-59","Blekinge",23.89,"Men"
"9283",1992,"60-64","Blekinge",76.63,"Men"
"9284",1992,"65-69","Blekinge",53.68,"Men"
"9285",1992,"70-74","Blekinge",88.95,"Men"
"9286",1992,"75-59","Blekinge",186.25,"Men"
"9287",1992,"80-84","Blekinge",353.46,"Men"
"9288",1992,"85+","Blekinge",97.94,"Men"
"9289",1992,"0-4","Skåne",0,"Men"
"9290",1992,"5-9","Skåne",0,"Men"
"9291",1992,"10-14","Skåne",0,"Men"
"9292",1992,"15-19","Skåne",0,"Men"
"9293",1992,"20-24","Skåne",0,"Men"
"9294",1992,"25-29","Skåne",4.93,"Men"
"9295",1992,"30-34","Skåne",2.82,"Men"
"9296",1992,"35-39","Skåne",8.3,"Men"
"9297",1992,"40-44","Skåne",2.56,"Men"
"9298",1992,"45-49","Skåne",2.42,"Men"
"9299",1992,"50-54","Skåne",15.84,"Men"
"9300",1992,"55-59","Skåne",7.58,"Men"
"9301",1992,"60-64","Skåne",58.53,"Men"
"9302",1992,"65-69","Skåne",98.35,"Men"
"9303",1992,"70-74","Skåne",177.87,"Men"
"9304",1992,"75-59","Skåne",212.69,"Men"
"9305",1992,"80-84","Skåne",357.85,"Men"
"9306",1992,"85+","Skåne",592.14,"Men"
"9307",1992,"0-4","Halland",0,"Men"
"9308",1992,"5-9","Halland",0,"Men"
"9309",1992,"10-14","Halland",0,"Men"
"9310",1992,"15-19","Halland",0,"Men"
"9311",1992,"20-24","Halland",0,"Men"
"9312",1992,"25-29","Halland",0,"Men"
"9313",1992,"30-34","Halland",0,"Men"
"9314",1992,"35-39","Halland",0,"Men"
"9315",1992,"40-44","Halland",0,"Men"
"9316",1992,"45-49","Halland",0,"Men"
"9317",1992,"50-54","Halland",13.29,"Men"
"9318",1992,"55-59","Halland",16.01,"Men"
"9319",1992,"60-64","Halland",101.76,"Men"
"9320",1992,"65-69","Halland",132.01,"Men"
"9321",1992,"70-74","Halland",210.45,"Men"
"9322",1992,"75-59","Halland",168.88,"Men"
"9323",1992,"80-84","Halland",372.23,"Men"
"9324",1992,"85+","Halland",455.58,"Men"
"9325",1992,"0-4","VästraGötaland",0,"Men"
"9326",1992,"5-9","VästraGötaland",0,"Men"
"9327",1992,"10-14","VästraGötaland",0,"Men"
"9328",1992,"15-19","VästraGötaland",0,"Men"
"9329",1992,"20-24","VästraGötaland",0,"Men"
"9330",1992,"25-29","VästraGötaland",5.24,"Men"
"9331",1992,"30-34","VästraGötaland",0,"Men"
"9332",1992,"35-39","VästraGötaland",1.99,"Men"
"9333",1992,"40-44","VästraGötaland",9.49,"Men"
"9334",1992,"45-49","VästraGötaland",5.53,"Men"
"9335",1992,"50-54","VästraGötaland",12.24,"Men"
"9336",1992,"55-59","VästraGötaland",35.05,"Men"
"9337",1992,"60-64","VästraGötaland",32.61,"Men"
"9338",1992,"65-69","VästraGötaland",77.23,"Men"
"9339",1992,"70-74","VästraGötaland",142.51,"Men"
"9340",1992,"75-59","VästraGötaland",280.08,"Men"
"9341",1992,"80-84","VästraGötaland",418.24,"Men"
"9342",1992,"85+","VästraGötaland",593.93,"Men"
"9343",1992,"0-4","Värmland",0,"Men"
"9344",1992,"5-9","Värmland",0,"Men"
"9345",1992,"10-14","Värmland",0,"Men"
"9346",1992,"15-19","Värmland",0,"Men"
"9347",1992,"20-24","Värmland",0,"Men"
"9348",1992,"25-29","Värmland",0,"Men"
"9349",1992,"30-34","Värmland",0,"Men"
"9350",1992,"35-39","Värmland",10.56,"Men"
"9351",1992,"40-44","Värmland",0,"Men"
"9352",1992,"45-49","Värmland",9.43,"Men"
"9353",1992,"50-54","Värmland",50.28,"Men"
"9354",1992,"55-59","Värmland",0,"Men"
"9355",1992,"60-64","Värmland",13.16,"Men"
"9356",1992,"65-69","Värmland",107.51,"Men"
"9357",1992,"70-74","Värmland",114.37,"Men"
"9358",1992,"75-59","Värmland",202.86,"Men"
"9359",1992,"80-84","Värmland",277.91,"Men"
"9360",1992,"85+","Värmland",275.25,"Men"
"9361",1992,"0-4","Örebro",0,"Men"
"9362",1992,"5-9","Örebro",0,"Men"
"9363",1992,"10-14","Örebro",0,"Men"
"9364",1992,"15-19","Örebro",0,"Men"
"9365",1992,"20-24","Örebro",0,"Men"
"9366",1992,"25-29","Örebro",0,"Men"
"9367",1992,"30-34","Örebro",0,"Men"
"9368",1992,"35-39","Örebro",0,"Men"
"9369",1992,"40-44","Örebro",0,"Men"
"9370",1992,"45-49","Örebro",0,"Men"
"9371",1992,"50-54","Örebro",12.43,"Men"
"9372",1992,"55-59","Örebro",16.11,"Men"
"9373",1992,"60-64","Örebro",47.56,"Men"
"9374",1992,"65-69","Örebro",60.73,"Men"
"9375",1992,"70-74","Örebro",92.85,"Men"
"9376",1992,"75-59","Örebro",143.18,"Men"
"9377",1992,"80-84","Örebro",402.23,"Men"
"9378",1992,"85+","Örebro",437.64,"Men"
"9379",1992,"0-4","Västmanland",0,"Men"
"9380",1992,"5-9","Västmanland",0,"Men"
"9381",1992,"10-14","Västmanland",0,"Men"
"9382",1992,"15-19","Västmanland",0,"Men"
"9383",1992,"20-24","Västmanland",0,"Men"
"9384",1992,"25-29","Västmanland",0,"Men"
"9385",1992,"30-34","Västmanland",0,"Men"
"9386",1992,"35-39","Västmanland",12.17,"Men"
"9387",1992,"40-44","Västmanland",0,"Men"
"9388",1992,"45-49","Västmanland",10.34,"Men"
"9389",1992,"50-54","Västmanland",12.81,"Men"
"9390",1992,"55-59","Västmanland",0,"Men"
"9391",1992,"60-64","Västmanland",51.19,"Men"
"9392",1992,"65-69","Västmanland",71.23,"Men"
"9393",1992,"70-74","Västmanland",38.4,"Men"
"9394",1992,"75-59","Västmanland",156.9,"Men"
"9395",1992,"80-84","Västmanland",125.97,"Men"
"9396",1992,"85+","Västmanland",312.74,"Men"
"9397",1992,"0-4","Dalarna",0,"Men"
"9398",1992,"5-9","Dalarna",0,"Men"
"9399",1992,"10-14","Dalarna",0,"Men"
"9400",1992,"15-19","Dalarna",0,"Men"
"9401",1992,"20-24","Dalarna",0,"Men"
"9402",1992,"25-29","Dalarna",0,"Men"
"9403",1992,"30-34","Dalarna",0,"Men"
"9404",1992,"35-39","Dalarna",10.12,"Men"
"9405",1992,"40-44","Dalarna",0,"Men"
"9406",1992,"45-49","Dalarna",0,"Men"
"9407",1992,"50-54","Dalarna",0,"Men"
"9408",1992,"55-59","Dalarna",72.06,"Men"
"9409",1992,"60-64","Dalarna",0,"Men"
"9410",1992,"65-69","Dalarna",13.73,"Men"
"9411",1992,"70-74","Dalarna",55.61,"Men"
"9412",1992,"75-59","Dalarna",228.64,"Men"
"9413",1992,"80-84","Dalarna",235.29,"Men"
"9414",1992,"85+","Dalarna",441.74,"Men"
"9415",1992,"0-4","Gävleborg",0,"Men"
"9416",1992,"5-9","Gävleborg",0,"Men"
"9417",1992,"10-14","Gävleborg",0,"Men"
"9418",1992,"15-19","Gävleborg",0,"Men"
"9419",1992,"20-24","Gävleborg",0,"Men"
"9420",1992,"25-29","Gävleborg",0,"Men"
"9421",1992,"30-34","Gävleborg",0,"Men"
"9422",1992,"35-39","Gävleborg",0,"Men"
"9423",1992,"40-44","Gävleborg",0,"Men"
"9424",1992,"45-49","Gävleborg",0,"Men"
"9425",1992,"50-54","Gävleborg",23.47,"Men"
"9426",1992,"55-59","Gävleborg",13.58,"Men"
"9427",1992,"60-64","Gävleborg",53.33,"Men"
"9428",1992,"65-69","Gävleborg",40.6,"Men"
"9429",1992,"70-74","Gävleborg",86.89,"Men"
"9430",1992,"75-59","Gävleborg",241.16,"Men"
"9431",1992,"80-84","Gävleborg",400.62,"Men"
"9432",1992,"85+","Gävleborg",281.69,"Men"
"9433",1992,"0-4","Västernorrland",0,"Men"
"9434",1992,"5-9","Västernorrland",0,"Men"
"9435",1992,"10-14","Västernorrland",0,"Men"
"9436",1992,"15-19","Västernorrland",0,"Men"
"9437",1992,"20-24","Västernorrland",0,"Men"
"9438",1992,"25-29","Västernorrland",0,"Men"
"9439",1992,"30-34","Västernorrland",0,"Men"
"9440",1992,"35-39","Västernorrland",0,"Men"
"9441",1992,"40-44","Västernorrland",0,"Men"
"9442",1992,"45-49","Västernorrland",0,"Men"
"9443",1992,"50-54","Västernorrland",0,"Men"
"9444",1992,"55-59","Västernorrland",0,"Men"
"9445",1992,"60-64","Västernorrland",14.57,"Men"
"9446",1992,"65-69","Västernorrland",44.03,"Men"
"9447",1992,"70-74","Västernorrland",48.65,"Men"
"9448",1992,"75-59","Västernorrland",87.2,"Men"
"9449",1992,"80-84","Västernorrland",271.05,"Men"
"9450",1992,"85+","Västernorrland",358.21,"Men"
"9451",1992,"0-4","Jämtland",0,"Men"
"9452",1992,"5-9","Jämtland",0,"Men"
"9453",1992,"10-14","Jämtland",0,"Men"
"9454",1992,"15-19","Jämtland",0,"Men"
"9455",1992,"20-24","Jämtland",0,"Men"
"9456",1992,"25-29","Jämtland",0,"Men"
"9457",1992,"30-34","Jämtland",23.35,"Men"
"9458",1992,"35-39","Jämtland",0,"Men"
"9459",1992,"40-44","Jämtland",0,"Men"
"9460",1992,"45-49","Jämtland",0,"Men"
"9461",1992,"50-54","Jämtland",0,"Men"
"9462",1992,"55-59","Jämtland",30.44,"Men"
"9463",1992,"60-64","Jämtland",29.76,"Men"
"9464",1992,"65-69","Jämtland",27.73,"Men"
"9465",1992,"70-74","Jämtland",0,"Men"
"9466",1992,"75-59","Jämtland",186.88,"Men"
"9467",1992,"80-84","Jämtland",178.52,"Men"
"9468",1992,"85+","Jämtland",197.43,"Men"
"9469",1992,"0-4","Västerbotten",0,"Men"
"9470",1992,"5-9","Västerbotten",0,"Men"
"9471",1992,"10-14","Västerbotten",0,"Men"
"9472",1992,"15-19","Västerbotten",0,"Men"
"9473",1992,"20-24","Västerbotten",0,"Men"
"9474",1992,"25-29","Västerbotten",0,"Men"
"9475",1992,"30-34","Västerbotten",0,"Men"
"9476",1992,"35-39","Västerbotten",0,"Men"
"9477",1992,"40-44","Västerbotten",0,"Men"
"9478",1992,"45-49","Västerbotten",10.73,"Men"
"9479",1992,"50-54","Västerbotten",0,"Men"
"9480",1992,"55-59","Västerbotten",0,"Men"
"9481",1992,"60-64","Västerbotten",0,"Men"
"9482",1992,"65-69","Västerbotten",49.52,"Men"
"9483",1992,"70-74","Västerbotten",56.09,"Men"
"9484",1992,"75-59","Västerbotten",125.93,"Men"
"9485",1992,"80-84","Västerbotten",84.78,"Men"
"9486",1992,"85+","Västerbotten",404.37,"Men"
"9487",1992,"0-4","Norrbotten",0,"Men"
"9488",1992,"5-9","Norrbotten",0,"Men"
"9489",1992,"10-14","Norrbotten",0,"Men"
"9490",1992,"15-19","Norrbotten",0,"Men"
"9491",1992,"20-24","Norrbotten",0,"Men"
"9492",1992,"25-29","Norrbotten",0,"Men"
"9493",1992,"30-34","Norrbotten",0,"Men"
"9494",1992,"35-39","Norrbotten",0,"Men"
"9495",1992,"40-44","Norrbotten",0,"Men"
"9496",1992,"45-49","Norrbotten",0,"Men"
"9497",1992,"50-54","Norrbotten",0,"Men"
"9498",1992,"55-59","Norrbotten",13.51,"Men"
"9499",1992,"60-64","Norrbotten",28.3,"Men"
"9500",1992,"65-69","Norrbotten",15.63,"Men"
"9501",1992,"70-74","Norrbotten",38.61,"Men"
"9502",1992,"75-59","Norrbotten",159.02,"Men"
"9503",1992,"80-84","Norrbotten",88.18,"Men"
"9504",1992,"85+","Norrbotten",248.86,"Men"
"9505",1991,"0-4","Sweden",0,"Men"
"9506",1991,"5-9","Sweden",0,"Men"
"9507",1991,"10-14","Sweden",0,"Men"
"9508",1991,"15-19","Sweden",0,"Men"
"9509",1991,"20-24","Sweden",0.66,"Men"
"9510",1991,"25-29","Sweden",2.49,"Men"
"9511",1991,"30-34","Sweden",1.69,"Men"
"9512",1991,"35-39","Sweden",3.34,"Men"
"9513",1991,"40-44","Sweden",3.05,"Men"
"9514",1991,"45-49","Sweden",5.89,"Men"
"9515",1991,"50-54","Sweden",10.85,"Men"
"9516",1991,"55-59","Sweden",18.47,"Men"
"9517",1991,"60-64","Sweden",25.64,"Men"
"9518",1991,"65-69","Sweden",63.86,"Men"
"9519",1991,"70-74","Sweden",107.46,"Men"
"9520",1991,"75-59","Sweden",202.01,"Men"
"9521",1991,"80-84","Sweden",297.09,"Men"
"9522",1991,"85+","Sweden",444.55,"Men"
"9523",1991,"0-4","Stockholm",0,"Men"
"9524",1991,"5-9","Stockholm",0,"Men"
"9525",1991,"10-14","Stockholm",0,"Men"
"9526",1991,"15-19","Stockholm",0,"Men"
"9527",1991,"20-24","Stockholm",0,"Men"
"9528",1991,"25-29","Stockholm",7.12,"Men"
"9529",1991,"30-34","Stockholm",6.17,"Men"
"9530",1991,"35-39","Stockholm",13.03,"Men"
"9531",1991,"40-44","Stockholm",6.21,"Men"
"9532",1991,"45-49","Stockholm",10.67,"Men"
"9533",1991,"50-54","Stockholm",10.88,"Men"
"9534",1991,"55-59","Stockholm",13.62,"Men"
"9535",1991,"60-64","Stockholm",26.58,"Men"
"9536",1991,"65-69","Stockholm",70.55,"Men"
"9537",1991,"70-74","Stockholm",145.57,"Men"
"9538",1991,"75-59","Stockholm",150.88,"Men"
"9539",1991,"80-84","Stockholm",328.5,"Men"
"9540",1991,"85+","Stockholm",500.21,"Men"
"9541",1991,"0-4","Uppsala",0,"Men"
"9542",1991,"5-9","Uppsala",0,"Men"
"9543",1991,"10-14","Uppsala",0,"Men"
"9544",1991,"15-19","Uppsala",0,"Men"
"9545",1991,"20-24","Uppsala",0,"Men"
"9546",1991,"25-29","Uppsala",0,"Men"
"9547",1991,"30-34","Uppsala",0,"Men"
"9548",1991,"35-39","Uppsala",0,"Men"
"9549",1991,"40-44","Uppsala",0,"Men"
"9550",1991,"45-49","Uppsala",0,"Men"
"9551",1991,"50-54","Uppsala",0,"Men"
"9552",1991,"55-59","Uppsala",0,"Men"
"9553",1991,"60-64","Uppsala",17.48,"Men"
"9554",1991,"65-69","Uppsala",53.8,"Men"
"9555",1991,"70-74","Uppsala",39.8,"Men"
"9556",1991,"75-59","Uppsala",107.02,"Men"
"9557",1991,"80-84","Uppsala",326.8,"Men"
"9558",1991,"85+","Uppsala",593.67,"Men"
"9559",1991,"0-4","Södermanland",0,"Men"
"9560",1991,"5-9","Södermanland",0,"Men"
"9561",1991,"10-14","Södermanland",0,"Men"
"9562",1991,"15-19","Södermanland",0,"Men"
"9563",1991,"20-24","Södermanland",0,"Men"
"9564",1991,"25-29","Södermanland",0,"Men"
"9565",1991,"30-34","Södermanland",0,"Men"
"9566",1991,"35-39","Södermanland",0,"Men"
"9567",1991,"40-44","Södermanland",0,"Men"
"9568",1991,"45-49","Södermanland",0,"Men"
"9569",1991,"50-54","Södermanland",0,"Men"
"9570",1991,"55-59","Södermanland",64.22,"Men"
"9571",1991,"60-64","Södermanland",16.21,"Men"
"9572",1991,"65-69","Södermanland",32.06,"Men"
